stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
GALMONi,8830,GALBRAITH RD & MONTGOMERY RD,E GALBRAITH RD & US 22,39.205264,-84.368847,2,,,,,0
MONGALi,8946,MONTGOMERY RD & GALBRAITH RD,,39.204493,-84.368609,2,,,,,0
MONHOSi,8823,MONTGOMERY RD & HOSBROOK RD,,39.203506,-84.369959,2,,,,,0
MON7751i,8615,MONTGOMERY RD 7751,MONTGOMERY RD & CHETBERT DR,39.197758,-84.383985,2,,,,,0
MONKTCi,8822,KENWOOD TOWNE CENTER - MONTGOMERY,US 22,39.19991,-84.378129,2,,,,,0
MONGARi,8610,MONTGOMERY RD & GARDEN RD,,39.196947,-84.386221,2,,,,,0
MONKENAi,8307,MONTGOMERY RD & KEN ARBRE,MONTGOMERY RD & GLENELLYN DR,39.195503,-84.390402,2,,,,,0
MONCARLi,8305,MONTGOMERY RD & CARROLL AVE,,39.194828,-84.392445,2,,,,,0
MONSTOi,8265,MONTGOMERY RD & STOLL LN,,39.193846,-84.39731,2,,,,,0
MONPLAi,8039,MONTGOMERY RD & PLAINFIELD RD,,39.193508,-84.400173,2,,,,,0
MONALPi,8035,MONTGOMERY RD & ALPINE AVE,MONTGOMERY RD & PARKVIEW LN,39.193045,-84.402066,2,,,,,0
MONPARKi,8029,MONTGOMERY RD & PARK AVE,US 22 & KENTON AVE,39.191725,-84.405724,1,,,,,0
MONPARi,8033,MONTGOMERY RD & PARKVIEW LN,,39.192679,-84.403048,2,,,,,0
MONSIEi,8025,MONTGOMERY RD & SIEBERN AVE,,39.191354,-84.406705,1,,,,,0
MONBELi,8022,MONTGOMERY RD & BELKENTON AVE,,39.190463,-84.409133,1,,,,,0
HIGOAKi,5286,HIGHLAND AVE & OAK ST,HIGHLAND AVE & FOSDICK ST,39.1311,-84.503052,1,,,,,0
KENWOOi,7819,KENNEDY AVE & WOODFORD RD,,39.179824,-84.41448,1,,,,,0
KENRAVi,7827,KENNEDY AVE & RAVENWOOD AVE,,39.183561,-84.41421,1,,,,,0
MONTYNi,7840,MONTGOMERY RD & TYNE AVE,,39.187933,-84.415848,1,,,,,0
MONBEEi,7834,MONTGOMERY RD & BEECHVIEW CIR,,39.18685,-84.418343,1,,,,,0
MONGRAi,7636,MONTGOMERY RD & GRAND VISTA AVE,,39.184541,-84.423044,1,,,,,0
MONKINi,7632,MONTGOMERY RD & KINCAID RD,,39.183341,-84.425205,1,,,,,0
MONWOODi,7629,MONTGOMERY RD & WOODFORD RD,US 22 & WOODFORD RD,39.181592,-84.42989,1,,,,,0
RIDCALi,7569,RIDGE RD & CALVERT ST,RIDGE AVE & CALVERT ST,39.163533,-84.421843,1,,,,,0
RIDHIGi,7603,RIDGE RD & HIGHLAND AVE,RIDGE AVE & HIGHLAND AVE,39.169868,-84.424973,1,,,,,0
MONFAIi,7343,MONTGOMERY RD & FAIRWAY DR,,39.17913,-84.435441,1,,,,,0
MONKNIi,7077,MONTGOMERY RD & KNIGHT AVE,,39.1765,-84.440077,1,,,,,0
MONGROi,7075,MONTGOMERY RD & GROVER HILL AVE,,39.175424,-84.441814,1,,,,,0
MONRIDi,7631,MONTGOMERY RD & RIDGE RD,MONTGOMERY RD & RIDGE AVE,39.182324,-84.427133,1,,,,,0
MONDREi,7067,MONTGOMERY RD & DREX AVE,,39.171009,-84.446612,1,,,,,0
MONFENi,7064,MONTGOMERY RD & FENWICK AVE,,39.169832,-84.449878,2,,,,,0
MONLAWi,6762,MONTGOMERY RD & LAWN AVE,,39.169309,-84.451529,1,,,,,0
MONJESi,6757,MONTGOMERY RD & JOSEPH SANKER BLVD,,39.164909,-84.454253,1,,,,,0
MONSHEi,6748,MONTGOMERY RD & SHERMAN AVE,,39.160155,-84.456617,1,,,,,0
MONMILi,6744,MONTGOMERY RD & MILLS AVE,US 22 & MILLS AVE,39.15824,-84.457807,1,,,,,0
MONWEYi,6739,MONTGOMERY RD & WEYER AVE,MONTGOMERY RD & HIGHLAND AVE,39.15642,-84.459172,1,,,,,0
MONHOPKi,6737,MONTGOMERY RD & HOPKINS AVE,,39.155306,-84.459997,1,,,,,0
MONWILi,6474,MONTGOMERY RD & WILLIAMS AVE,,39.152422,-84.462353,1,,,,,0
MONCLAi,6452,MONTGOMERY RD & CLARION AVE,US 22 & BREWSTER AVE,39.144203,-84.469889,1,,,,,0
MONJONi,6173,MONTGOMERY RD & JONATHAN AVE,US 22 & JONATHAN AVE,39.142212,-84.471709,1,,,,,0
MONBLAi,6167,MONTGOMERY RD & BLAIR AVE,,39.139599,-84.474048,1,,,,,0
GILDIXi,6153,GILBERT AVE & DIXMONT AVE,,39.137014,-84.476709,1,,,,,0
GILDURi,6151,GILBERT AVE & DURRELL AVE,,39.136837,-84.478305,1,,,,,0
GILVICi,5918,GILBERT AVE & VICTORY PKWY,,39.137987,-84.481489,1,,,,,0
GILBLAi,5914,GILBERT AVE & BLAIR AVE,,39.136374,-84.484129,1,,,,,0
GILBUEi,5912,GILBERT AVE & BUENA VISTA PL,,39.134535,-84.486861,1,,,,,0
GILBEEi,5907,GILBERT AVE & BEECHER ST,GILBERT AVE & READING RD,39.13357,-84.487771,1,,,,,0
GILCHAi,5857,GILBERT AVE & CHAPEL ST,,39.130997,-84.48836,1,,,,,0
GILOAKi,5854,GILBERT AVE & OAK ST,,39.12996,-84.488593,1,,,,,0
GILTAFi,5836,GILBERT AVE & TAFT RD,,39.126998,-84.489834,1,,,,,0
GILWINi,5561,GILBERT AVE & WINDSOR ST,,39.122613,-84.492448,1,,,,,0
GILMORi,5548,GILBERT AVE & MORRIS ST,,39.118398,-84.496328,1,,,,,0
GILEDEi,5547,GILBERT AVE & EDEN PARK DR,,39.117157,-84.497458,1,,,,,0
GIL1801i,5545,GILBERT AVE 1801,,39.115859,-84.498612,1,,,,,0
GILELSi,1184,GILBERT AVE & ELSINORE PL,GILBERT AVE & ELSINORE AVE,39.113642,-84.49989,1,,,,,0
REA12THi,1168,READING RD & 12TH ST,READING RD & BOLIVAR ALY,39.110408,-84.504387,1,,,,,0
SYCALDi,1151,SYCAMORE ST & ALDEN ALY,,39.105712,-84.509215,1,,,,,0
SYC4THi,1123,SYCAMORE ST & 4TH ST,SYCAMORE ST & E 4TH ST,39.100743,-84.507937,1,,,,,0
APPALTi,1811,APPLEGATE AVE & ALTA VISTA AVE,,39.149246,-84.61941,1,,,,,0
APPALBi,1803,APPLEGATE AVE & ALBERT ST,,39.148975,-84.615415,1,,,,,0
APPGLEi,1801,APPLEGATE AVE & GLENMORE AVE,,39.148818,-84.613021,1,,,,,0
GLEDAYi,1766,GLENMORE AVE & DAYTONA AVE,,39.146721,-84.613144,1,,,,,0
GLERENi,1762,GLENMORE AVE & RENFRO AVE,,39.144223,-84.613371,1,,,,,0
GLEHANi,1759,GLENMORE AVE & HANNA AVE,,39.142572,-84.613531,1,,,,,0
WERGLEi,1744,WERK RD & GLENMORE AVE,WERK RD & QUEEN CITY AVE,39.140851,-84.612989,1,,,,,0
WERQUEi,1743,WERK RD & QUEEN CITY AVE,,39.140773,-84.611168,1,,,,,0
WERMAYi,2049,WERK RD & MAYRIDGE CT,,39.140677,-84.609369,1,,,,,0
BOUWESi,2039,BOUDINOT AVE & WESTBROOK DR,,39.138846,-84.604542,1,,,,,0
BOUIDEi,2038,BOUDINOT AVE & IDEAL TER,BOUDINOT AVE & WILLETT TER,39.13798,-84.604622,1,,,,,0
QUEEASi,2313,QUEEN CITY AVE & EAST TOWER DR,,39.131777,-84.592932,1,,,,,0
QUEERLi,2310,QUEEN CITY AVE & ERLENE DR,,39.130432,-84.590897,1,,,,,0
QUESUNi,2819,QUEEN CITY AVE & SUNSET AVE,,39.128495,-84.576848,1,,,,,0
QUEWYOi,2815,QUEEN CITY AVE & WYOMING AVE,,39.127543,-84.574161,1,,,,,0
WESQUEi,3123,WESTWOOD AVE & QUEBEC RD,,39.125905,-84.562075,1,,,,,0
WESVANi,3370,WESTWOOD AVE & VAN HART ST,WESTWOOD AVE & MARGARET ST,39.125355,-84.559132,1,,,,,0
WESKEBi,3369,WESTWOOD AVE & KEBLER ALY,,39.12517,-84.556621,1,,,,,0
WESGRAi,3367,WESTWOOD AVE & GRAND AVE,,39.124889,-84.552313,1,,,,,0
WESHARi,3616,WESTWOOD AVE & HARRISON AVE,,39.125066,-84.548182,1,,,,,0
CENEZZi,4455,CENTRAL PKWY & EZZARD CHARLES DR,,39.109548,-84.520293,1,,,,,0
PARK,1512,PARKCREST LN LAYOVER,,39.146327,-84.621742,1,,,,,0
MUDROSi,1730,MUDDY CREEK RD & ROSEBUD DR,,39.136758,-84.615869,1,,,,,0
MUDALLi,1724,MUDDY CREEK RD & ALLVIEW CIR,,39.136399,-84.618817,1,,,,,0
MUD3424i,1727,MUDDY CREEK RD 3424,MUDDY CREEK RD & ROSEBUD DR,39.136678,-84.616681,1,,,,,0
SYLLINi,1459,SYLVED LN & LINNEHILL LN,,39.132879,-84.621622,1,,,,,0
SIDFAYi,1706,SIDNEY RD & FAYWOOD AVE,SIDNEY AVE & FAYWOOD AVE,39.126458,-84.619305,1,,,,,0
SIDCOVi,1969,SIDNEY RD & COVEDALE AVE,,39.123569,-84.606048,1,,,,,0
COVRALi,1956,COVEDALE AVE & RALPH AVE,,39.120534,-84.606986,1,,,,,0
8THROSi,2517,8TH ST & ROSEMONT AVE,W 8TH ST & ROSEMONT AVE,39.106975,-84.583868,1,,,,,0
8THACAi,2728,8TH ST & ACADEMY AVE,W 8TH ST & SETON AVE,39.106552,-84.579035,1,,,,,0
8THENRi,2722,8TH ST & ENRIGHT AVE,W 8TH ST & ENRIGHT AVE,39.106077,-84.573361,1,,,,,0
8THELBi,3061,8TH ST & ELBERON AVE,W 8TH ST & ELBERON AVE,39.105567,-84.566253,1,,,,,0
GRA8THi,3060,GRAND AVE & 8TH ST,GRAND AVE & W 8TH ST,39.105554,-84.561059,1,,,,,0
8THSTAi,3324,8TH ST & STATE ST,W 8TH ST & DEPOT ST,39.105148,-84.552281,1,,,,,0
DESGLEi,8565,DESMOND ST & GLENSHADE AVE,,39.162284,-84.387293,1,,,,,0
MADMATi,8236,MADISON RD & MATHIS ST,MADISON RD & GLENSHADE AVE,39.160527,-84.390623,1,,,,,0
MADRAVi,8240,MADISON RD & RAVENNA ST,,39.160805,-84.394711,1,,,,,0
MADSTEWi,8243,MADISON RD & STEWART AVE,MADISON RD & EBERSOLE AVE,39.160994,-84.397187,1,,,,,0
MADANDi,8244,MADISON RD & ANDERSON PL,,39.16111,-84.39902,1,,,,,0
MADREDi,7936,MADISON RD & RED BANK,MADISON RD & RED BANK EXPY,39.161459,-84.403938,1,,,,,0
MADREDBi,7939,MADISON RD EAST OF RED BANK,MADISON RD & RED BANK EXPY,39.161656,-84.406647,1,,,,,0
MADEAWi,7766,MADISON RD & EASTWOOD CIR,MADISON RD & CAMBERWELL RD,39.161889,-84.410257,1,,,,,0
MADOAKi,7763,MADISON RD & OAKLAWN DR,MADISON RD & ANDERSON PL,39.161694,-84.413761,1,,,,,0
MADSTEi,7759,MADISON RD & STEELE PL,,39.160315,-84.417248,1,,,,,0
MADKENi,7757,MADISON RD & KENNEDY,MADISON RD & CAMBERWELL RD,39.159904,-84.418303,1,,,,,0
MADGILi,7319,MADISON RD & GILMORE AVE,,39.153041,-84.430429,1,,,,,0
MADMARi,7317,MADISON RD & MARKBREIT AVE,,39.151336,-84.433186,1,,,,,0
MADEILi,7313,MADISON RD & EILEEN DR,MADISON RD & DRAKE RD,39.149481,-84.435918,1,,,,,0
MADHYDi,7311,MADISON RD & HYDE PARK AVE,,39.148651,-84.437133,1,,,,,0
MADMILi,7309,MADISON RD & MILLSBRAE AVE,,39.146929,-84.439667,1,,,,,0
MADEDWi,7051,MADISON RD & EDWARDS RD,,39.145733,-84.442516,1,,,,,0
MADZUMi,7046,MADISON RD & ZUMSTEIN AVE,,39.144626,-84.444373,1,,,,,0
MADBURi,7041,MADISON RD & BURCH AVE,MADISON RD & BESUDEN CT,39.143243,-84.446685,1,,,,,0
MADSTETi,7037,MADISON RD & STETTINIUS AVE,,39.142163,-84.448436,1,,,,,0
MADERIi,6732,MADISON RD & ERIE AVE,,39.1407,-84.4509,1,,,,,0
MADVISi,6717,MADISON RD & VISTA AVE,MADISON RD & OBSERVATORY AVE,39.137273,-84.456586,1,,,,,0
MADEASi,6716,MADISON RD & EAST HILL AVE,,39.135479,-84.457753,1,,,,,0
MADPAUi,6714,MADISON RD & PAUL ST,MADISON RD & BEDFORD AVE,39.133793,-84.458897,1,,,,,0
MADCINi,6419,MADISON RD & CINNAMON ST,MADISON RD & COHOON ST,39.132195,-84.462387,1,,,,,0
MADELMi,6417,MADISON RD & ELMHURST AVE,,39.131606,-84.464465,1,,,,,0
MADANNi,6414,MADISON RD & ANNWOOD AVE,,39.130454,-84.467547,1,,,,,0
MADHACi,6127,MADISON RD & HACKBERRY ST,,39.129756,-84.475217,1,,,,,0
WOOMYRi,6119,WOODBURN AVE & MYRTLE AVE,,39.128175,-84.477937,1,,,,,0
TAFBELLi,5842,TAFT RD & BELL PL,WILLIAM H TAFT RD & BELL PL,39.127326,-84.481649,1,,,,,0
TAFVICi,5838,TAFT RD & VICTORY PKWY,WILLIAM H TAFT RD & VICTORY PKWY,39.127174,-84.48424,1,,,,,0
TAFPARi,5840,TAFT RD & PARK AVE,WILLIAM H TAFT RD & PARK AVE,39.127267,-84.485901,1,,,,,0
TAFKEMi,5276,TAFT RD & KEMPER LN,WILLIAM H TAFT RD & KEMPER LN,39.127396,-84.487615,1,,,,,0
GILDEEi,5553,GILBERT AVE & DEERFIELD PL,,39.120031,-84.494835,1,,,,,0
GILCOUi,1158,GILBERT AVE & COURT ST,GILBERT AVE & E COURT ST,39.108064,-84.5036,1,,,,,0
COMCLOi,4363,COMPTON RD & CLOVERNOOK AVE,,39.231232,-84.537122,2,,,,,0
DALGALi,4329,DALY RD & GALBRAITH RD,,39.215705,-84.531246,1,,,,,0
DALBRUi,4322,DALY RD & BRUSHWOOD AVE,DALY RD & MADELEINE CIR,39.213311,-84.531474,2,,,,,0
DAL6457i,4303,DALY RD 6457,DALY RD & HOLLYWOOD AVE,39.206592,-84.532015,1,,,,,0
NORHEMi,4270,NORTH BEND RD & HEMPWOOD AVE,W NORTH BEND RD & HEMPWOOD AVE,39.202412,-84.536427,1,,,,,0
NORGLAo,3851,NORTH BEND RD & GLADYS AVE,W NORTH BEND RD & GLADYS AVE,39.203002,-84.546186,1,,,,,0
HAMCEDi,3823,HAMILTON AVE & CEDAR AVE,,39.198558,-84.546705,1,,,,,0
COMJOSi,3937,COMPTON RD & JOSEPH ST,,39.232117,-84.545003,2,,,,,0
COMMARi,3933,COMPTON RD & MARTIN AVE,COMPTON RD & ELIZABETH ST,39.231798,-84.542442,2,,,,,0
COMSEWi,3931,COMPTON RD & SEWARD AVE,COMPTON RD & MARTIN AVE,39.231577,-84.540349,2,,,,,0
DALMADi,4719,DALY RD & MADELEINE CIR,,39.227829,-84.529997,2,,,,,0
DALHEMi,4353,DALY RD & HEMPSTEAD DR,,39.223447,-84.530459,2,,,,,0
NORSUNi,4701,NORTH BEND RD & SUNRIDGE DR,W NORTH BEND RD & SUNRIDGE DR,39.201767,-84.52835,1,,,,,0
WIN5609i,4663,WINTON RD 5609,WINTON RD & DUTCH COLONY DR,39.192759,-84.52384,1,,,,,0
DUTHEBi,5125,DUTCH COLONY DR & HEBRON CT,,39.190194,-84.517141,1,,,,,0
DUTWINNi,5123,DUTCH COLONY DR & WINNESTE AVE,,39.190088,-84.514722,1,,,,,0
WIN5275,5103,WINNESTE AVE 5275,,39.185243,-84.514565,1,,,,,0
WINWINi,5101,WINNESTE AVE & WINTON HILLS CHURCH,,39.184254,-84.513477,1,,,,,0
WINNKINi,5082,WINNESTE AVE & KINGS RUN DR,,39.178233,-84.510912,1,,,,,0
ESTCHIi,5069,ESTE AVE & CHICKERING AVE,,39.173423,-84.510837,1,,,,,0
KENKROi,5032,KENARD AVE & KROGER ENTRANCE,KENARD AVE & W MITCHELL AVE,39.163759,-84.513642,1,,,,,0
SPRSTAi,5039,SPRING GROVE AVE & STATION AVE,SPRING GROVE AVE & CLIFTON AVE,39.164862,-84.518526,1,,,,,0
SPRSPRi,4641,SPRING GROVE AVE & SPRING GROVE CEMETARY,SPRING GROVE AVE & W MITCHELL AVE,39.164524,-84.522815,1,,,,,0
SPR3491i,3661,SPRING GROVE AVE 3491,SPRING GROVE AVE & BRASHEARS ST,39.147606,-84.541395,1,,,,,0
ARLSPRi,3658,ARLINGTON ST & SPRING GROVE AVE,,39.145403,-84.54103,1,,,,,0
ARLCOLi,4201,ARLINGTON ST & COLERAIN AVE,,39.145226,-84.538437,1,,,,,0
COLMONi,4174,COLERAIN AVE & MONMOUTH AVE,,39.143308,-84.538633,1,,,,,0
COLALAi,4169,COLERAIN AVE & ALABAMA AVE,,39.141657,-84.538806,1,,,,,0
COLETHi,4163,COLERAIN AVE & ETHAN AVE,COLERAIN AVE & BATES AVE,39.140248,-84.538524,1,,,,,0
COLELAi,4154,COLERAIN AVE & ELAM ST,,39.138071,-84.537797,1,,,,,0
COLRACi,4143,COLERAIN AVE & RACHEL ST,,39.135939,-84.53707,1,,,,,0
COLTOWi,4139,COLERAIN AVE & TOWNSHIP ST,,39.134789,-84.536625,1,,,,,0
COLMARLi,4129,COLERAIN AVE & MARSHALL AVE,,39.132488,-84.535547,1,,,,,0
MARSPRi,4128,MARSHALL AVE & SPRING GROVE AVE,,39.13245,-84.536917,1,,,,,0
SPRSTRi,4116,SPRING GROVE AVE & STRAIGHT ST,,39.130381,-84.536864,1,,,,,0
SPRDRAi,4108,SPRING GROVE AVE & DRAPER ST,,39.127744,-84.536296,1,,,,,0
SPRBUCi,4078,SPRING GROVE AVE & BUCK ST,,39.125876,-84.536028,1,,,,,0
SPR2147i,4062,SPRING GROVE AVE 2147,SPRING GROVE AVE & HARRISON AVE,39.121637,-84.536361,1,,,,,0
DALFINi,4042,DALTON AVE & FINDLAY ST,,39.116418,-84.535712,1,,,,,0
DALSHEi,4032,DALTON AVE & SHERMAN AVE,,39.114955,-84.535885,1,,,,,0
LIBLOCi,4478,LIBERTY ST & LOCKHURST LN,W LIBERTY ST & LOCKHURST LN,39.113648,-84.529393,1,,,,,0
LIBLINi,4477,LIBERTY ST & LINN ST,,39.113507,-84.527712,1,,,,,0
LINDERi,4464,LINN ST & DERRICK TURNBOW AVE,,39.111447,-84.527674,1,,,,,0
LINEZZi,4439,LINN ST & EZZARD CHARLES DR,,39.108887,-84.527923,1,,,,,0
LINCLAi,4438,LINN ST & CLARK ST,,39.107948,-84.527973,1,,,,,0
WALCENi,4821,WALNUT ST & CENTRAL PKWY,,39.107459,-84.512998,1,,,,,0
GSqB,1002,Government Square Area B,,39.101482,-84.510552,1,,,,,0
HAMADAi,3954,HAMILTON AVE & ADAMS RD,US 127 & ADAMS RD,39.238004,-84.547818,2,,,,,0
HAMHASi,3953,HAMILTON AVE & HASTINGS AVE,US 127 & HILL AVE,39.235255,-84.548071,2,,,,,0
HAMKINi,3925,HAMILTON AVE & KINNEY AVE,HAMILTON AVE & STEVENS ST,39.230892,-84.548427,2,,,,,0
HAMMADi,3923,HAMILTON AVE & MADISON AVE,,39.228769,-84.548572,2,,,,,0
HAMSTCi,3921,HAMILTON AVE & SAINT CLAIR AVE,,39.227275,-84.548732,2,,,,,0
HAMCENi,3920,HAMILTON AVE & CENTERIDGE AVE,,39.22407,-84.549025,2,,,,,0
HAMFLOi,3916,HAMILTON AVE & FLORA AVE,,39.22177,-84.54921,2,,,,,0
HAMBISi,3913,HAMILTON AVE & BISING AVE,,39.220187,-84.549318,2,,,,,0
HAMGALi,3910,HAMILTON AVE & GALBRAITH RD,,39.218138,-84.549532,2,,,,,0
HAMGOOi,3877,HAMILTON AVE & GOODMAN AVE,,39.216338,-84.549561,2,,,,,0
HAMBELi,3870,HAMILTON AVE & BELMAR PL,HAMILTON AVE & W BELMAR PL,39.210415,-84.548185,2,,,,,0
HAMBIRi,3859,HAMILTON AVE & BIRCHWOOD AVE,,39.208095,-84.548076,1,,,,,0
HAMHARi,3858,HAMILTON AVE & HARBESON AVE,,39.207256,-84.547969,1,,,,,0
HAMDIXi,3856,HAMILTON AVE & DIXON CIR,HAMILTON AVE & N DIXON CIR,39.205552,-84.547897,1,,,,,0
SIMSHOi,3261,SIMPSON AVE & SHOLLENBERGER AVE,,39.217647,-84.560044,2,,,,,0
SIMNORi,3252,SIMPSON AVE & NORTHERN AVE,,39.209758,-84.560744,2,,,,,0
SIM2NDi,3245,SIMPSON AVE & 2ND AVE,,39.205532,-84.56115,1,,,,,0
KIPMONi,2939,KIPLING AVE & MONFORT HILLS AVE,,39.201392,-84.576581,1,,,,,0
KIPSHAw,2936,KIPLING AVE & SHADYMIST LN,,39.201131,-84.57796,1,,,,,0
NORVANi,3227,NORTH BEND RD & VAN LEUNEN DR,,39.19463,-84.56641,1,,,,,0
NORKIPi,3230,NORTH BEND RD & KIPLINGTON DR,,39.19717,-84.565825,1,,,,,0
NORBETi,3544,NORTH BEND RD & BETTS AVE,,39.203551,-84.558152,1,,,,,0
NOROAKi,3541,NORTH BEND RD & OAKWOOD AVE,,39.203403,-84.554943,1,,,,,0
NORCARi,3535,NORTH BEND RD & CARY AVE,,39.203144,-84.550369,1,,,,,0
HAMELKi,3836,HAMILTON AVE & ELKTON PL,,39.201974,-84.547751,1,,,,,0
HAMMARi,3831,HAMILTON AVE & MARLOWE AVE,,39.20009,-84.547405,1,,,,,0
HAMLLAi,3818,HAMILTON AVE & LLANFAIR AVE,,39.196524,-84.546024,1,,,,,0
HAMLARi,3809,HAMILTON AVE & LARMON CT,,39.193241,-84.545914,1,,,,,0
HAMBELMi,3806,HAMILTON AVE & BELMONT AVE,,39.19026,-84.546345,1,,,,,0
HAMTOWi,3801,HAMILTON AVE & TOWERWOODS DR,,39.187868,-84.545503,1,,,,,0
HAM4931i,3773,HAMILTON AVE 4931,,39.180965,-84.544517,1,,,,,0
HAMROCi,3771,HAMILTON AVE & ROCKFORD PL,,39.179931,-84.544764,1,,,,,0
HAMASHi,3768,HAMILTON AVE & ASHTREE DR,,39.178331,-84.545,1,,,,,0
HAMSPRi,3760,HAMILTON AVE & SPRINGLAWN AVE,,39.175772,-84.544008,1,,,,,0
HAMSTAi,3755,HAMILTON AVE & STANFORD CIR,HAMILTON AVE & ROBINSON CIR,39.173846,-84.543116,1,,,,,0
HAMFREi,3748,HAMILTON AVE & FREDERICK AVE,,39.17159,-84.543835,1,,,,,0
HAMGLEi,3744,HAMILTON AVE & GLEN PARKER AVE,,39.169892,-84.543846,1,,,,,0
HAMBRUi,3739,HAMILTON AVE & BRUCE AVE,,39.167638,-84.541748,1,,,,,0
HAMPULi,3731,HAMILTON AVE & PULLAN AVE,,39.165541,-84.540978,1,,,,,0
HAMCHAi,3720,HAMILTON AVE & CHASE AVE,,39.163445,-84.540157,1,,,,,0
LUDCLIi,4207,LUDLOW AVE & CLIFTON HILLS AVE,,39.148086,-84.532532,1,,,,,0
LUDMORi,4621,LUDLOW AVE & MORRISON PL,LUDLOW AVE & MORRISON AVE,39.145707,-84.528559,1,,,,,0
LUDSHEi,4616,LUDLOW AVE & SHERLOCK AVE,,39.144469,-84.525404,1,,,,,0
CLIKLOi,4554,CLIFTON AVE & KLOTTER AVE,CLIFTON AVE & EMMING ST,39.122211,-84.52052,1,,,,,0
CLIHASi,4549,CLIFTON AVE & HASTINGS ST,,39.121542,-84.520741,1,,,,,0
COL8800i,2473,COLERAIN AVE 8800,COLERAIN RD,39.232782,-84.590953,2,,,,,0
CHE6400i,2431,CHEVIOT RD 6400,,39.206646,-84.599464,2,,,,,0
CHE6255i,2430,CHEVIOT RD 6255,,39.205396,-84.599567,2,,,,,0
CHEJESi,2159,CHEVIOT RD & JESSUP RD,,39.19881,-84.601118,2,,,,,0
NORCLOi,2412,NORTH BEND RD & CLOVER LEAF LN,,39.190193,-84.592591,2,,,,,0
NORFOXi,2903,NORTH BEND RD & FOX RD,W NORTH BEND RD & FOX RD,39.189042,-84.577013,1,,,,,0
NOREASi,2906,NORTH BEND RD & EASTKNOLL CT,W NORTH BEND RD & EASTKNOLL CT,39.189172,-84.573204,1,,,,,0
COLHAWi,3214,COLERAIN AVE & HAWAIIAN TER,,39.183298,-84.56762,1,,,,,0
BLUCOLi,3710,BLUE ROCK RD & COLERAIN AVE,BLUE ROCK ST & WITLER ST,39.161236,-84.545889,1,,,,,0
BLUHAMi,3707,BLUE ROCK RD & HAMILTON AVE,BLUE ROCK ST & APPLE ST,39.160099,-84.540304,1,,,,,0
LUDRUEi,4218,LUDLOW AVE & RUE DE LA PAIX,LUDLOW AVE & CENTRAL PKWY,39.15251,-84.535411,1,,,,,0
LUDLUDi,4205,LUDLOW AVE & OLD LUDLOW AVE,,39.146999,-84.531211,1,,,,,0
LUDWHIi,4614,LUDLOW AVE & WHITFIELD AVE,,39.144087,-84.523921,1,,,,,0
LUDORMi,4610,LUDLOW AVE & ORMOND AVE,LUDLOW AVE & TELFORD ST,39.143687,-84.521246,1,,,,,0
CLITERi,4982,CLIFTON AVE & TERRACE AVE,CLIFTON AVE & HOWELL AVE,39.141788,-84.51948,1,,,,,0
CLIATKi,4926,CLIFTON AVE & ATKINSON ST,CLIFTON AVE & BOSLEY ST,39.126031,-84.519766,1,,,,,0
CLIWARi,4921,CLIFTON AVE & WARNER ST,,39.124844,-84.519904,1,,,,,0
CLIPARi,4555,CLIFTON AVE & PARKER ST,,39.123363,-84.520101,1,,,,,0
CLIOHIi,4905,CLIFTON AVE & OHIO AVE,W CLIFTON AVE & OHIO AVE,39.119117,-84.518357,1,,,,,0
MCMELDi,4889,MCMICKEN AVE & ELDER ST,E MCMICKEN AVE & FRINTZ ST,39.115826,-84.51596,1,,,,,0
MCMWALi,4882,MCMICKEN AVE & WALNUT ST,E MCMICKEN AVE & LANG ST,39.114836,-84.514722,1,,,,,0
WALCORi,4877,WALNUT ST & CORWINE ST,,39.113355,-84.51444,1,,,,,0
WAL14THi,4858,WALNUT ST & 14TH ST,WALNUT ST & E 14TH ST,39.11125,-84.513959,1,,,,,0
WAL13THi,4854,WALNUT ST & 13TH ST,WALNUT ST & E 13TH ST,39.109778,-84.513561,1,,,,,0
WALCOUi,4803,WALNUT ST & COURT ST,WALNUT ST & Court,39.106558,-84.512764,1,,,,,0
COL9343i,2485,COLERAIN AVE 9343,COLERAIN RD,39.241415,-84.594199,2,,,,,0
COLROUi,2482,COLERAIN AVE & ROUND TOP RD,COLERAIN RD & ROUND TOP RD,39.23948,-84.59347,2,,,,,0
COLPOOi,2475,COLERAIN AVE & POOLE RD,COLERAIN RD & POOLE RD,39.234637,-84.591659,2,,,,,0
COLHARi,2658,COLERAIN AVE & HARRY LEE LN,COLERAIN RD & HARRY LEE LN,39.215631,-84.585271,2,,,,,0
COLJONi,2656,COLERAIN AVE & JONROSE AVE,,39.21387,-84.584927,2,,,,,0
COLLAPi,2644,COLERAIN AVE & LAPLAND DR,,39.207633,-84.583545,2,,,,,0
COLROBi,2931,COLERAIN AVE & ROBERS AVE,,39.199185,-84.578739,1,,,,,0
COLMTAi,2924,COLERAIN AVE & MT AIRY AVE,,39.19554,-84.575553,1,,,,,0
COLKIRi,2920,COLERAIN AVE & KIRBY RD,,39.193481,-84.573072,1,,,,,0
COLHIGi,3205,COLERAIN AVE & HIGHFOREST LN,,39.178005,-84.563004,1,,,,,0
COL4500i,3520,COLERAIN AVE 4500,COLERAIN AVE & TRANQUILLITY LN,39.167278,-84.554215,1,,,,,0
